"Transaction ""%s"" was already processed.","交易""%s""已处理."
"Transaction ID","交易ID"
"Transaction ID must not be empty.","交易ID不能为空."
"Transaction ID: ""%s"".","交易ID: ""%s""."
"Transaction Type","交易类型"
"Transactions","交易"
"Trial ","试验"
"Trial Payment","试验付款"
"Trial Period","试用期"
"Trial period payment","试用期付款"
"Unhold","释放"
"Unhold action is not available.","不可用的操作."
"Unhold order","释放订单"
"Unknown State","未知省份"
"Unknown Status","未知状态"
"Unsupported transaction type ""%s"".","支持交易类型""%s""."
"Update Changes","更新修改"
"Update Items and Qty's","更新商品及数量"
"Update Qty's","更新数量"
"Validate each address separately in multi-address checkout","使用多地址结帐时对每个地址分别进行验证"
"Updated At","更新于"
"Updated:","已更新:"
"Use Aggregated Data (beta)","用于聚集数据(beta)"
"Value","值"
"View","查看"
"View All","查看全部"
"View Order","查看订单"
"Visible on Frontend","显示在前段"
"Void","作废"
"Void invoice","将发票作废"
"Website","网站"
"Wishlist","收藏"
"You have placed no orders.","您还没有订单。"
"Voided authorization.","中止授权."
"Whether buyer can define the date when billing for the profile begins.","当账单的配置文件开始时,买方是否能定义日期."
"Wrong billing agreement ID specified.","指定了错误的账单协议ID."
"Wrong state: ""%s"".","错误状态: ""%s""."
"Yes","是"
"You will be redirected to the payment system website.","你将跳转到支付系统的网站."
"Your credit card will be charged for","您的信用卡将被收取"
"Coupon code was canceled.","尊享代码已经取消。"
"processing","通过审核"
"canceled","订单已取消"
